GM,Ip,BF,VL,St,TA,Gs,Gr
0.000514972,0.000964629,0.000673948,0.000566886,0.00076083,0.000622103,0.000646815,0.00391846
0.000581829,0.00096828,0.000675162,0.000660936,0.00075268,0.00061297,0.000722081,0.00475121
0.000658287,0.000757942,0.000705812,0.00072447,0.00075496,0.000668369,0.000738645,0.00526575
0.000766615,0.00094765,0.000602377,0.000699337,0.000804289,0.000683595,0.000693427,0.00352641
0.000761545,0.00153876,0.000618856,0.000740449,0.000748101,0.000660409,0.000673465,0.0024186
0.000720713,0.00154721,0.000665432,0.000645944,0.000660882,0.000626114,0.000704804,0.00229563
0.000761032,0.00163691,0.000605187,0.000596248,0.000641809,0.000583956,0.000689515,0.0019657
0.000698988,0.00139135,0.000602109,0.000667415,0.000579762,0.000610348,0.000802713,0.00362686
0.000846711,0.00127298,0.000610364,0.000813369,0.00057079,0.000648957,0.000870603,0.00443112
0.000925043,0.00112105,0.000613203,0.000801981,0.000599513,0.000663537,0.000814184,0.00388705
0.000833805,0.00116581,0.000628341,0.000840558,0.000616966,0.000653548,0.000820058,0.00392963
0.000865965,0.00135205,0.000647703,0.000903695,0.000717829,0.000627198,0.000655647,0.00196537
0.000593548,0.00116263,0.000605889,0.000694733,0.000730292,0.000555131,0.000597302,0.00217789
0.000593642,0.00111035,0.000622525,0.000795249,0.000677342,0.000561502,0.00055816,0.00207138
0.000637862,0.000920983,0.000635022,0.000737475,0.000600618,0.000594836,0.000557299,0.00175884
0.000651612,0.000927101,0.000700507,0.000844651,0.000585902,0.000627484,0.000589932,0.00158143
0.000614467,0.00121635,0.000700085,0.00105075,0.000534452,0.000611667,0.00057737,0.00116125
0.000663981,0.00144052,0.000771287,0.00100649,0.000563537,0.000597707,0.000646167,0.001185
0.000674214,0.00202261,0.000749064,0.0011026,0.000567656,0.000566462,0.000613862,0.00170824
0.000648142,0.00236538,0.000654388,0.00128892,0.000555073,0.000605179,0.000605603,0.00224686
0.000617937,0.00229721,0.000663213,0.00124517,0.000535887,0.000618307,0.000636825,0.00232291
0.000655034,0.00222946,0.000657674,0.00120471,0.000571076,0.000607793,0.000575783,0.00215287
0.000706909,0.00158433,0.000632881,0.001341,0.000560674,0.000623585,0.000608866,0.00125661
0.000688573,0.00160174,0.000628113,0.000980925,0.000609837,0.000584984,0.000631197,0.00123737
0.000667362,0.00141259,0.000616019,0.00103703,0.000591451,0.000572811,0.000665265,0.00136434
0.000644139,0.00133618,0.000580988,0.000889586,0.000568169,0.000606498,0.000670425,0.00163101
0.000560099,0.00135338,0.000597896,0.000811904,0.000582456,0.000566902,0.000609705,0.0014456
0.000636954,0.00132581,0.000645992,0.000788308,0.000564237,0.00054749,0.000575416,0.00139076
0.000595938,0.00139775,0.000653544,0.000721405,0.000532997,0.000592963,0.000571952,0.00125449
0.000639451,0.00123234,0.000668695,0.000743523,0.000514487,0.000628299,0.000580595,0.00114143
0.000670489,0.00101608,0.000685671,0.00074302,0.000525952,0.000642521,0.00059747,0.00135849
0.00066263,0.000817247,0.000642745,0.000767919,0.000602611,0.000673002,0.000576775,0.00146992
0.00064796,0.000778128,0.000697655,0.000864493,0.000669379,0.000679705,0.000556899,0.00127143
0.000688321,0.000637578,0.000692847,0.000868298,0.000680294,0.000676741,0.000549982,0.00122999
0.000628271,0.00073048,0.000640167,0.000822729,0.000658868,0.000620232,0.000525576,0.000898276
0.000646236,0.000748455,0.000729317,0.00083416,0.000636227,0.0005594,0.000548885,0.000937601
0.000659916,0.000782858,0.000706844,0.000712968,0.000738751,0.000481192,0.000548062,0.00107441
0.00063772,0.000660887,0.000722559,0.000602257,0.000775212,0.000505928,0.000505357,0.00130314
0.000666618,0.000652788,0.00072752,0.00064683,0.00089526,0.000577421,0.000541153,0.00150153
0.000674904,0.000686901,0.00065842,0.000691793,0.000992115,0.000583407,0.000530048,0.00148182
0.000634837,0.000714909,0.000660388,0.000751737,0.000901609,0.0006306,0.000534121,0.00154588
0.000613741,0.000769914,0.000661331,0.000874385,0.000988446,0.000608082,0.000556564,0.00154579
0.000672587,0.000716109,0.000691586,0.00100094,0.000977213,0.000611252,0.000612916,0.00152345
0.000601626,0.000722667,0.000699014,0.000953771,0.00103615,0.000613737,0.000605265,0.0016575
0.000731684,0.000766629,0.000712038,0.00101225,0.0011238,0.000581706,0.000642421,0.00153439
0.000712545,0.000786628,0.000730831,0.00092007,0.00143307,0.000640765,0.000619895,0.00138019
0.000639755,0.000841221,0.000759,0.000805884,0.00140614,0.000584701,0.000619681,0.00191718
0.000632626,0.000766652,0.00074123,0.000837611,0.00121551,0.000611773,0.00063776,0.0020405
0.00052616,0.000669038,0.000680125,0.000819872,0.00134478,0.000632156,0.000679999,0.00199342
0.000543651,0.000727301,0.000707925,0.000825804,0.000918456,0.000604311,0.000669618,0.0020386
0.000568327,0.000631841,0.000674061,0.00084828,0.0010932,0.000584444,0.000622828,0.00111718
0.000537206,0.000677181,0.000649716,0.000645649,0.00101313,0.000582097,0.000573427,0.00101152
0.000559901,0.000685476,0.000692256,0.000738889,0.00100033,0.000648376,0.000570013,0.00106657
0.000581774,0.000686299,0.000688983,0.0008991,0.0010277,0.000637909,0.000617713,0.00105791
0.000596155,0.000712173,0.00076539,0.000976659,0.00099919,0.000697684,0.000630639,0.00136592
0.000597036,0.000682653,0.000734962,0.000964642,0.000982509,0.000602323,0.000672798,0.00155562
0.000570262,0.000657709,0.000736389,0.000787298,0.000830872,0.000626985,0.000673428,0.00137494
0.000500694,0.000570363,0.000667331,0.000637235,0.000682116,0.000614524,0.00065963,0.00140721
0.000541901,0.000577024,0.00065195,0.000699823,0.000908261,0.000652102,0.000646318,0.00117438
0.000580816,0.000577953,0.000655235,0.000812831,0.000913724,0.00064104,0.000638974,0.0011285
0.000609001,0.000614954,0.000637909,0.00080375,0.00103888,0.000600782,0.000592386,0.00122931
0.000663329,0.000670124,0.000645017,0.000847817,0.00114073,0.000633008,0.000573258,0.00128997
0.000642264,0.000676692,0.000704688,0.000731505,0.000941307,0.000597939,0.000522943,0.00125578
0.00064685,0.000819742,0.000753558,0.000840362,0.00100589,0.000644113,0.000560806,0.00124873
0.0006321,0.000810138,0.000706149,0.000789088,0.000831487,0.000613748,0.000613863,0.00106664
0.000637112,0.00145335,0.000711667,0.000749058,0.000921452,0.000627077,0.000595957,0.00120845
0.000690538,0.00150668,0.000628683,0.000756407,0.00093763,0.00064114,0.000608766,0.00114496
0.000728056,0.00217542,0.000630294,0.000684736,0.000815024,0.000632499,0.000554833,0.000987393
0.000688148,0.00236766,0.000650522,0.000859433,0.000754824,0.000656789,0.000520291,0.00110156
0.000647093,0.0018248,0.000639703,0.000974105,0.000661297,0.000622399,0.000532456,0.00112887
0.000670393,0.00162577,0.000668383,0.00097519,0.000802311,0.000680187,0.000521124,0.00129667
0.000595356,0.000934004,0.00061729,0.00104108,0.000827334,0.000694824,0.000488965,0.00121812
0.000699912,0.000825094,0.000718108,0.000899302,0.000908851,0.000639802,0.000515611,0.00118337
0.000652012,0.000626174,0.000745982,0.000787642,0.000915482,0.000563446,0.00050523,0.00106328
0.000650556,0.00064003,0.000813694,0.00069546,0.000812391,0.000575724,0.000510276,0.00193277
0.000701079,0.000723094,0.000810336,0.000639101,0.000854569,0.000540901,0.000600185,0.00208233
0.000613804,0.000643582,0.00069246,0.000579921,0.000640599,0.000554424,0.000590689,0.00217752
0.000645771,0.000658448,0.000653781,0.000721023,0.000605883,0.000573717,0.0005769,0.00183338
0.000632002,0.000641102,0.000690271,0.000833864,0.000695361,0.000558375,0.000572218,0.00163582
0.000613413,0.000540499,0.000669424,0.00084332,0.000632512,0.000573684,0.000557305,0.00141709
0.00057551,0.00054319,0.000661729,0.000873314,0.000643686,0.000618006,0.000550731,0.00138727
0.000633372,0.000888619,0.000622603,0.000868782,0.00077073,0.000666017,0.000560051,0.00133368
0.000623162,0.00101682,0.000626752,0.000836737,0.000697638,0.000704267,0.000513405,0.00122209
0.000687321,0.00131275,0.000621512,0.000869376,0.000719676,0.000756702,0.000533346,0.00114921
0.000635481,0.00120621,0.000614767,0.000718033,0.000648734,0.000706757,0.000561324,0.00101587
0.000616632,0.00107186,0.000636638,0.000666701,0.000588455,0.000593638,0.000630418,0.000960048
0.000587613,0.00181647,0.000617199,0.000694985,0.000614565,0.000510481,0.000687848,0.00090336
0.000559921,0.0020327,0.000644487,0.000583981,0.000686996,0.000481713,0.000668977,0.000930748
0.000595086,0.00195329,0.000663738,0.000570722,0.000784856,0.000521001,0.000598182,0.00102466
0.000572844,0.00177524,0.000641286,0.000533321,0.000747653,0.000560017,0.000537249,0.00101045
0.000596171,0.00142269,0.000695309,0.000630628,0.000739014,0.000579097,0.000519896,0.00109646
0.000595925,0.00163082,0.000703499,0.000642398,0.000615131,0.000558727,0.000532773,0.00109755
0.00113421,0.0018464,0.000691727,0.000630636,0.000593642,0.000539303,0.000586224,0.00107796
0.00113285,0.00211695,0.000685812,0.000724224,0.000538441,0.000535506,0.000617067,0.00105889
0.00115364,0.00165071,0.000625802,0.000689936,0.000540592,0.000600187,0.000940121,0.00102738
0.00108267,0.00156148,0.000600481,0.000713205,0.000504571,0.000592837,0.00111808,0.00108121
0.00288,0.00200455,0.000632736,0.000563004,0.000472195,0.000590794,0.00145396,0.00113227
0.00575119,0.00187135,0.000612082,0.000548529,0.000617178,0.000762699,0.00333098,0.00171018
0.00646069,0.00208499,0.000659816,0.000580661,0.000870343,0.00108198,0.00552573,0.00382151
0.00860022,0.00250257,0.000739082,0.00063208,0.00114682,0.0016018,0.00780923,0.00531093
0.00774761,0.00211852,0.000750091,0.00063804,0.00124631,0.00200043,0.00951033,0.00649562
0.00751394,0.00203736,0.000788457,0.000693646,0.0012618,0.00191774,0.0112918,0.00705656
0.00697136,0.00190875,0.000765856,0.000712644,0.00110421,0.00166977,0.0111208,0.00701583
0.00741466,0.00199247,0.00078205,0.000704034,0.0010201,0.00160005,0.0114222,0.00729566
0.00727953,0.00179357,0.000775833,0.000710285,0.00102104,0.00208483,0.0137523,0.00951467
0.00640823,0.00144396,0.000735609,0.000681995,0.00094485,0.00217064,0.0131623,0.00914583
0.00547837,0.00133446,0.000720404,0.000651979,0.00101339,0.00231483,0.0141739,0.00985018
0.00525413,0.00134073,0.000686833,0.000656762,0.00103795,0.00269356,0.0161719,0.0121472
0.00465857,0.00151023,0.000679285,0.000642626,0.000987345,0.00318453,0.0139259,0.0113265
0.00492415,0.00168386,0.000689321,0.000648675,0.000945336,0.00456826,0.0116795,0.0100505
0.00730968,0.00177026,0.000738053,0.00062504,0.000904096,0.00497883,0.0103893,0.00909887
0.00804471,0.00154102,0.000773606,0.000614047,0.00090493,0.00567356,0.00966885,0.00847298
0.00760078,0.00175919,0.000766105,0.000578034,0.000822901,0.00553205,0.00713851,0.00645962
0.00767237,0.0018005,0.000772739,0.00057538,0.000708484,0.0056045,0.00584948,0.00584614
0.00848886,0.00199799,0.000784319,0.000606907,0.000677579,0.00532091,0.00357331,0.00348657
0.00860126,0.00205303,0.0007631,0.000582749,0.000637683,0.00533801,0.00260646,0.00266772
0.00789865,0.00192537,0.000748171,0.000541253,0.000619119,0.00479777,0.00253338,0.00260706
0.00909635,0.00187194,0.00078349,0.00051521,0.000604062,0.00388953,0.00185012,0.00247237
0.00752908,0.00188888,0.000699965,0.000520438,0.000633189,0.00464549,0.00138689,0.00215161
0.00708044,0.00210605,0.000644254,0.000517462,0.000631622,0.00395591,0.00143993,0.00174598
0.00696959,0.00209506,0.000666803,0.000497135,0.000601807,0.0040963,0.00175691,0.00173225
0.00722277,0.00200725,0.000645399,0.000486482,0.000610625,0.00390023,0.00163438,0.00164901
0.00764216,0.00172536,0.000671273,0.000516379,0.000611293,0.00340215,0.00145498,0.00179624
0.00819821,0.00162403,0.000708683,0.000533742,0.000635571,0.00356712,0.00135961,0.00185262
0.00894154,0.00157566,0.000655087,0.00052888,0.000676612,0.00398579,0.00139274,0.00184493
0.00704467,0.00151135,0.000648124,0.000558109,0.000695747,0.00379571,0.00139393,0.00187892
0.00709976,0.00145951,0.000656424,0.000549862,0.000675478,0.00319786,0.00136656,0.00185427
0.00693124,0.00137079,0.000647571,0.000564322,0.000670128,0.0031441,0.00115742,0.00178331
0.00694369,0.00157255,0.000662036,0.00056826,0.000687375,0.0029109,0.000763701,0.00159209
0.00663729,0.00159409,0.000664771,0.000559329,0.000693532,0.00308932,0.000639925,0.001569
0.00667493,0.00150831,0.000674368,0.000556685,0.000659635,0.00339016,0.000619535,0.00129153
0.00607349,0.00152938,0.000653846,0.000531484,0.000619033,0.00290024,0.000611532,0.00117224
0.00627385,0.00159523,0.000697512,0.000532616,0.000611413,0.00280223,0.000593506,0.00114503
0.00604799,0.00157479,0.000683033,0.000532797,0.00054981,0.00260348,0.000597204,0.00111294
0.00710685,0.00169092,0.000678669,0.00054776,0.000579671,0.00279122,0.000566504,0.00118707
0.00780406,0.00143022,0.000673828,0.000549183,0.000544577,0.00263593,0.000544314,0.00125959
0.00889121,0.00146123,0.000636871,0.000560092,0.000494546,0.00283628,0.000511366,0.00116979
0.00862944,0.00156698,0.000615291,0.000589413,0.00048924,0.00251415,0.000499631,0.0010775
0.00702491,0.00164511,0.000642329,0.000613786,0.000494159,0.00229826,0.000473252,0.000985058
0.00644189,0.00165891,0.000646802,0.000605673,0.000520671,0.00206432,0.000465704,0.000923451
0.00666242,0.00171039,0.00065176,0.000624929,0.000514647,0.00222158,0.000487064,0.000959251
0.00703202,0.00168653,0.000662298,0.000627064,0.000492306,0.00228355,0.00050349,0.000921952
0.00475591,0.00143692,0.000684256,0.000599686,0.000475837,0.00217451,0.000513001,0.000827827
0.00410068,0.00136172,0.000676696,0.000620423,0.000535971,0.00224005,0.000564731,0.00089915
0.00271934,0.00115952,0.000683537,0.000616439,0.000574678,0.00185733,0.000600907,0.000875481
0.0023969,0.00103081,0.000663229,0.000578899,0.000587035,0.00174837,0.000652972,0.000882561
0.00273484,0.00109367,0.00063676,0.000565599,0.000572298,0.00164341,0.000668409,0.000943277
0.00302808,0.00123183,0.000579243,0.000559189,0.000565382,0.00130931,0.000662364,0.000998139
0.00374075,0.00172438,0.000615669,0.000552366,0.000560888,0.0011414,0.00064749,0.000949417
0.00352508,0.00188229,0.000638244,0.000542909,0.000563991,0.00116971,0.000613454,0.000950042
0.00436889,0.00220086,0.000620445,0.000532947,0.000580627,0.0011167,0.000609114,0.00096285
0.00472029,0.00232227,0.000601367,0.000532297,0.000550945,0.00110233,0.000586252,0.000869734
0.00489597,0.00254686,0.000619425,0.000534646,0.000503266,0.00110537,0.000560681,0.000900563
0.00503605,0.00274679,0.000635519,0.000544544,0.000513006,0.00145894,0.000498627,0.00083679
0.00542157,0.00263892,0.000652435,0.000534026,0.000516085,0.00168839,0.000471139,0.000814603
0.00699809,0.00232765,0.000682403,0.000536204,0.000503035,0.00171286,0.000477748,0.000815718
0.00603789,0.00262264,0.000686763,0.000524231,0.000490714,0.00173123,0.000489981,0.000891911
0.00575625,0.0028071,0.000689995,0.000546343,0.000495945,0.00164487,0.00050923,0.000907748
0.00527588,0.00289302,0.000699521,0.000556439,0.000526285,0.00156566,0.000538672,0.000925181
0.00636116,0.00292161,0.000717973,0.000541747,0.000551975,0.00147553,0.000519245,0.000927984
0.0065707,0.00324277,0.000723606,0.000539817,0.00055703,0.00140325,0.000552801,0.00103301
0.00637304,0.00313845,0.000691748,0.000564542,0.000577675,0.00103251,0.000572417,0.00145316
0.00473431,0.00326342,0.000671312,0.000605533,0.000610818,0.000968965,0.000605361,0.00173532
0.00407482,0.00301836,0.000651531,0.000718251,0.00062003,0.000850443,0.000594076,0.00186828
0.0049278,0.00273751,0.000672258,0.000733966,0.000595569,0.000635711,0.000575022,0.00183244
0.0059755,0.00259221,0.000652139,0.000766784,0.000597046,0.000785391,0.000540626,0.00186317
0.00533268,0.00231498,0.000650004,0.000793918,0.000592758,0.000822604,0.000551796,0.001834
0.004408,0.00234607,0.000647292,0.00082512,0.000594898,0.000869277,0.000528741,0.00181482
0.00418313,0.00213689,0.000668442,0.000866785,0.000566821,0.00102866,0.000531262,0.00169629
0.00420788,0.00277552,0.000667071,0.000877885,0.000558227,0.000987834,0.000531021,0.00127501
0.00389909,0.00290372,0.000629794,0.000804799,0.000567442,0.00100193,0.000527456,0.00114988
0.00388616,0.00309208,0.000633456,0.000769596,0.000547362,0.00105503,0.000555016,0.00102369
0.00341863,0.00297454,0.000622768,0.000760054,0.000566867,0.00102101,0.000569846,0.00101525
0.00238113,0.00306931,0.000600189,0.000725514,0.000540307,0.000846941,0.000555108,0.00098554
0.00230387,0.00318363,0.00063361,0.00073333,0.000545646,0.000839163,0.000541046,0.00103927
0.00253317,0.00303962,0.000624067,0.000720019,0.000552924,0.000735343,0.000521189,0.000993036
0.00226771,0.00271897,0.000608929,0.00070609,0.000537683,0.000716952,0.000525113,0.00100106
0.00223426,0.00276087,0.000617439,0.000715987,0.000518597,0.000722502,0.000539485,0.00100403
0.00224231,0.00247582,0.000654287,0.000697949,0.000539023,0.000691786,0.000563475,0.000978176
0.0011069,0.00250748,0.000698858,0.000733745,0.000556114,0.000710533,0.000561136,0.000954124
0.000970379,0.00259461,0.000698486,0.000695606,0.000548557,0.00069927,0.000581747,0.00100008
0.000939855,0.00230061,0.000688386,0.000699879,0.000582097,0.000945468,0.00059557,0.00105555
0.000866826,0.0024989,0.000681415,0.00078158,0.000602719,0.000965035,0.000610105,0.00105988
0.000644995,0.00253848,0.000645403,0.000930558,0.000591636,0.000941099,0.000639523,0.0010314
0.000636149,0.00226045,0.000688775,0.0010451,0.00061139,0.000923919,0.000604025,0.00102736
0.000598309,0.00178986,0.000691791,0.000997319,0.000620135,0.000917911,0.00061272,0.000993465
0.00057974,0.00173516,0.000702955,0.00098696,0.000614811,0.000933614,0.00061537,0.00101777
0.00056175,0.00146667,0.000696236,0.000954488,0.000627707,0.000948752,0.000583222,0.00102777
0.000549138,0.0013841,0.000672282,0.000960229,0.000634648,0.000840471,0.000598966,0.00108509
0.000554721,0.00133885,0.000671752,0.000926546,0.000620897,0.000661749,0.000566073,0.00136704
0.000562921,0.00121664,0.000699607,0.000785144,0.000621192,0.000676798,0.000521325,0.00150071
0.000531132,0.00109789,0.000696614,0.000608726,0.000636831,0.000909927,0.000505007,0.0015096
0.000558153,0.00110833,0.000658298,0.000683077,0.000609099,0.00116408,0.00049653,0.0015354
0.000595272,0.00116009,0.000681681,0.000714963,0.000580382,0.00124519,0.000489797,0.00183161
0.000589748,0.00104402,0.000638529,0.000699964,0.000592463,0.00124004,0.000494397,0.00210028
0.000602968,0.00103363,0.000650396,0.000740385,0.000576209,0.00130547,0.000471967,0.0021245
0.0006008,0.0010515,0.000681149,0.000726511,0.000565494,0.0014446,0.000522651,0.00193265
0.000610162,0.00103125,0.00066924,0.00071079,0.000561097,0.00145386,0.000556283,0.00170908
